Mask	Count	Complexity	Length
?d?u?d?u?u?l	1613	3.0	6.0
?d?l?u?l?l?l?u?d	1612	3.0	8.0
?l?d?l?d?u?l?l?l	1612	3.0	8.0
?u?l?d?d?u?l?l	1611	3.0	7.0
?u?l?u?l?l?d?u?d	1611	3.0	8.0
?u?d?l?l?l?l?l?d?l?l	1610	3.0	10.0
?u?d?l?l?l?l?l?l?d?l	1610	3.0	10.0
?l?l?l?s?d?d?d?d?d?d?d?d?d?d?d	1609	3.0	15.0
?u?l?u?l?u?d?d?d?d?d	1609	3.0	10.0
?u?l?l?l?l?s?u?l	1608	3.0	8.0
?l?u?l?d?u?l?l?d	1608	3.0	8.0
?l?l?l?l?l?l?d?d?d?u?u	1608	3.0	11.0
?d?d?s?d?d?s?d?d?d?s?d?d?d?a?s?l?l?l?l?l?l?l	1608	3.0	22.0
?u?l?s?l?d?d?d?d	1608	4.0	8.0
?l?u?u?d?l?l?u?d	1607	3.0	8.0
?u?l?l?s?d?d?d?d?d?d?d	1607	4.0	11.0
?u?l?l?l?l?l?l?l?l?d?d?s?s	1607	4.0	13.0
?u?l?u?d?l?l?u?d	1605	3.0	8.0
?l?l?l?d?d?d?s?l?l?l?l?l?s?l?l?l	1605	3.0	16.0
?l?l?l?l?l?s?d?d?l?l?l	1605	3.0	11.0
?d?d?d?d?d?d?l?l?s?l?l	1605	3.0	11.0
?d?d?l?s?l?l?l?l	1605	3.0	8.0
?l?l?l?u?l?d?d?l	1605	3.0	8.0
?l?l?l?u?d?u?u?d	1605	3.0	8.0
?u?l?d?d?u?l?l?u	1604	3.0	8.0
?u?l?d?l?l?d?u?l	1604	3.0	8.0
?d?d?u?l?l?l?d	1604	3.0	7.0
?u?l?l?d?u?u?d?l	1603	3.0	8.0
?u?l?l?s?l?l?l?l?l?l?l	1602	3.0	11.0
?d?u?u?l?l?l?l	1602	3.0	7.0
?l?l?l?l?l?u?u?u?d?d?d	1602	3.0	11.0
?l?l?l?l?d?d?d?d?s?l	1602	3.0	10.0
?u?l?d?l?l?l?d?u	1602	3.0	8.0
?u?l?l?l?l?s?l?l?l?l?d?d	1602	4.0	12.0
?l?l?d?l?l?u?l	1601	3.0	7.0
?u?u?u?u?l?l?l?l?l?l?d?d?d?d	1601	3.0	14.0
?l?u?u?l?l?d?d?d	1601	3.0	8.0
?l?l?d?d?l?u?l?l	1601	3.0	8.0
?u?l?l?l?l?u?d?d?d?d?d	1601	3.0	11.0
?s?l?l?l?s?d?d?d	1601	3.0	8.0
?u?d?l?l?d?l?l?l?l?l	1601	3.0	10.0
?u?d?l?u?u?l?l?d	1601	3.0	8.0
?l?l?l?l?l?s?l?l?l?l?s?d?d?d?d	1601	3.0	15.0
?l?d?l?l?l?u?u?d	1600	3.0	8.0
?u?d?l?l?d?u?l?l	1599	3.0	8.0
?d?d?d?d?d?d?s?l?l?l?l?l?l?l	1598	3.0	14.0
?l?l?s?d?d?l	1598	3.0	6.0
?d?d?d?d?d?d?d?d?d?s?l?l?l?l	1598	3.0	14.0
?l?d?u?u?u?l?l?d	1598	3.0	8.0
?l?l?d?u?u?u?u?d	1598	3.0	8.0
?u?u?u?d?d?l?l?l?l?l	1597	3.0	10.0
?l?l?d?u?l?l?d?l	1597	3.0	8.0
?l?u?l?d?u?l?d?l	1597	3.0	8.0
?u?l?u?d?l?l?d?u	1597	3.0	8.0
?u?l?l?l?l?l?d?d?d?d?u	1597	3.0	11.0
?u?d?d?d?l?l?l?l?l?l	1597	3.0	10.0
?u?l?l?l?l?l?l?l?l?d?d?d?l	1597	3.0	13.0
?l?l?l?l?l?l?l?d?d?s?s?s	1597	3.0	12.0
?u?d?d?l?u?l?l?l	1596	3.0	8.0
?d?d?d?d?d?d?d?d?d?d?d?l?u	1596	3.0	13.0
?u?d?u?l?u?u?u?d	1596	3.0	8.0
?u?l?d?l?l?u?d?l	1596	3.0	8.0
?u?l?l?s?d?l?l?l	1596	4.0	8.0
?l?d?u?l?l?u?u?d	1596	3.0	8.0
?d?d?l?l?u?u?l?l	1595	3.0	8.0
?u?l?d?l?l?u?u?d	1595	3.0	8.0
?l?l?s?d?d?d?l	1594	3.0	7.0
?l?l?l?u?d?d?d?d?d	1594	3.0	9.0
?l?l?u?d?u?l?u?d	1594	3.0	8.0
?d?l?u?u?d?u	1594	3.0	6.0
?d?d?d?u?u?l?l?d	1594	3.0	8.0
?u?l?l?l?d?d?l?l?l?l?d?d	1593	3.0	12.0
?d?d?d?d?d?d?d?d?l?l?l?u	1593	3.0	12.0
?l?d?u?u?u?u?u?d	1593	3.0	8.0
?u?u?u?u?l?d?d	1593	3.0	7.0
?l?u?d?u?u?l?u?d	1592	3.0	8.0
?u?d?d?l?l?d?l?d	1592	3.0	8.0
?u?d?u?l?u?l?l?d	1592	3.0	8.0
?l?d?u?u?l?l?u?d	1591	3.0	8.0
?u?l?l?u?u?d?l?d	1591	3.0	8.0
?l?l?l?l?d?l?d?s	1590	3.0	8.0
?s?l?l?l?s?d?d?d?d	1590	3.0	9.0
?u?l?l?l?d?l?l?d?l?l	1590	3.0	10.0
?u?l?l?d?d?u?u?l	1590	3.0	8.0
?l?l?l?u?d?l?u?d	1590	3.0	8.0
?l?d?l?d?l?d?u?d	1589	3.0	8.0
?d?u?l?u?l?u?d?u	1589	3.0	8.0
?u?l?u?l?d?l?l	1589	3.0	7.0
?u?u?l?d?l?u?d?l	1588	3.0	8.0
?u?l?l?d?l?d?l?u	1588	3.0	8.0
?u?d?l?d?l?l?l?l?l?l	1588	3.0	10.0
?u?u?l?l?l?l?l?l?d?d?d?d?d?d?d?d?d?d	1588	3.0	18.0
?l?l?l?l?l?l?l?l?l?l?l?l?l?l?s?d?d?d?d	1588	3.0	19.0
?u?l?l?l?l?s?d?d?s	1588	4.0	9.0
?l?l?l?u?l?d?u?d	1587	3.0	8.0
?u?l?l?l?l?d?l?l?l?l?s	1587	4.0	11.0
?l?u?l?l?u?d?l?d	1586	3.0	8.0
?u?l?l?l?l?l?l?l?s?u?l?l?l	1586	3.0	13.0
?u?l?u?l?l?l?l?l?l?l?d?d	1586	3.0	12.0
?u?d?d?l?d?d?l?d	1585	3.0	8.0
?u?u?d?l?l?u?l?d	1584	3.0	8.0
?u?l?d?l?u?u?l?d	1584	3.0	8.0
?l?l?d?d?d?d?d?u	1584	3.0	8.0
?u?l?l?l?l?l?l?s?u	1584	3.0	9.0
?l?u?d?l?l?l?d?l	1583	3.0	8.0
?u?l?d?u?l?u?u?d	1583	3.0	8.0
?l?l?l?l?d?l?l?l?u	1583	3.0	9.0
?l?l?l?l?l?l?l?a?s?u?u	1582	3.0	11.0
?l?d?u?l?l?l?u?d	1581	3.0	8.0
?l?d?u?l?d?u?l?d?u?l	1580	3.0	10.0
?u?l?l?l?l?l?l?l?l?l?l?l?d?d?d?d?d?d	1580	3.0	18.0
?d?l?l?l?u?u?l?d	1580	3.0	8.0
?u?d?d?d?l?u	1580	3.0	6.0
?l?l?s?d?d?s	1580	3.0	6.0
?u?l?u?u?l?d?l?d	1579	3.0	8.0
?l?l?u?u?d?l?l?d	1579	3.0	8.0
?d?d?d?d?d?d?s?s?l	1578	3.0	9.0
?l?l?u?d?u?u?u?d	1578	3.0	8.0
?d?d?d?d?l?l?s?l?l	1578	3.0	9.0
?l?l?l?l?l?l?s?u	1577	3.0	8.0
?s?l?d?d?d?d?d?d?d	1577	3.0	9.0
?l?l?l?l?l?l?l?l?l?l?l?l?l?l?s?d?d?d	1577	3.0	18.0
?u?d?d?l?l?l?l?d?d	1576	3.0	9.0
?l?l?l?d?d?u?u?d?d	1576	3.0	9.0
?d?d?s?d?d?s?d?d?d?s?d?d?d?a?s?l?l?l?l?l?l?l?l	1576	3.0	23.0
?l?l?l?l?l?d?d?d?s?l	1575	3.0	10.0
?l?u?l?d?u?l?d?u	1575	3.0	8.0
?l?l?l?d?d?u?l?u	1575	3.0	8.0
?d?d?l?l?l?d?d?d?d?s	1574	3.0	10.0
?l?l?u?d?l?u?l?d	1574	3.0	8.0
?l?l?l?l?l?l?s?l?s?d?d	1573	3.0	11.0
?d?l?l?u?l?l?l?l?l	1573	3.0	9.0
?d?d?l?l?l?l?s?l?l?l	1572	3.0	10.0
?u?d?d?d?l	1572	3.0	5.0
?u?d?u?u?l?l?u?d	1572	3.0	8.0
?s?d?l?l?l?l?l?l?l?l?l?l	1572	3.0	12.0
?l?s?l?d?d?d?d?d?d?d	1572	3.0	10.0
?d?l?u?l?l?u?l?d	1572	3.0	8.0
?u?l?l?d?l?u?d?u	1572	3.0	8.0
?l?u?u?d?l?l?d?l	1572	3.0	8.0
?d?d?d?d?s?d?d?l	1571	3.0	8.0
?l?u?d?u?u?u?u?d	1571	3.0	8.0
?l?l?l?l?u?u?u?u?u?d?d	1571	3.0	11.0
?d?u?l?l?l?u?l?l?l?l	1571	3.0	10.0
?l?l?l?d?u?u?d?u	1571	3.0	8.0
?l?l?l?s?l?l?s?d	1570	3.0	8.0
?d?l?u?u?l?l?l?d	1570	3.0	8.0
?u?u?d?d?d?l?l?l?l	1569	3.0	9.0
?d?d?d?d?u?u?u?l?l?l	1569	3.0	10.0
?l?d?u?l?u?u?u?d	1568	3.0	8.0
?l?d?u?l?u?l?u?d	1567	3.0	8.0
?d?d?d?s?d?d?d?d?l	1567	3.0	9.0
?u?u?l?d?l?l?u?d	1566	3.0	8.0
?u?l?s?l?l?l?d?d?d	1566	4.0	9.0
?u?l?d?l?d?l?d	1566	3.0	7.0
?l?l?u?u?u?u?d	1566	3.0	7.0
?l?u?u?l?l?d?l?d	1566	3.0	8.0
?l?d?l?u?l?u?l?d	1566	3.0	8.0
?u?d?l?u?l?u?l?d	1566	3.0	8.0
?u?d?l?u	1565	3.0	4.0
?u?u?d?l?l?l?u?d	1565	3.0	8.0
?d?l?d?l?d?l?d?u	1565	3.0	8.0
?d?l?u?l?u?l?l?d	1565	3.0	8.0
?d?s?u?l?l?l?l?l?l?l	1564	4.0	10.0
?d?u?l?l?l?u?u?d	1564	3.0	8.0
?u?l?l?l?l?l?u?s	1564	3.0	8.0
?u?l?l?u?l?l?u?d?d?d	1564	3.0	10.0
?u?u?u?u?u?l?l?d?d?d	1563	3.0	10.0
?u?l?l?l?u?u?u?d?d?d	1563	3.0	10.0
?u?l?l?l?l?l?l?d?d?d?d?d?d?s	1563	4.0	14.0
?u?d?l?l?d?l?l?d?d	1563	3.0	9.0
?l?l?l?l?s?l?l?l?l?d?d?d?d?d?d	1563	3.0	15.0
?u?l?l?l?u?l?l?l?d?d?d?d?d?d	1563	3.0	14.0
?l?d?d?s?d?d?d?d	1563	3.0	8.0
?l?l?l?d?d?d?d?u?u?d?u?d?d	1562	3.0	13.0
?u?u?d?d?d?d?d?s	1562	3.0	8.0
?l?d?u?l?u?u?l?d	1562	3.0	8.0
?u?l?u?u?u?d?l?d	1562	3.0	8.0
?u?l?u?u?l?d?u?d	1562	3.0	8.0
?u?u?d?d?l?l?l?d	1562	3.0	8.0
?l?l?d?l?u?u?l?d	1561	3.0	8.0
?d?l?d?l?l?l?l?u	1561	3.0	8.0
?l?d?u?d?l?l?l?l	1561	3.0	8.0
?u?d?u?l?l?u?u?d	1561	3.0	8.0
?l?l?l?l?l?l?l?l?l?d?d?d?d?d?s	1560	3.0	15.0
?l?d?u?u?u?u?l?d	1560	3.0	8.0
?l?u?u?l?d?l?l?d	1560	3.0	8.0
?l?u?l?d?u?u?u?d	1560	3.0	8.0
?u?l?l?l?d?l?u	1560	3.0	7.0
?l?l?l?d?d?d?u?l	1560	3.0	8.0
?l?d?l?u?l?l?u?d	1559	3.0	8.0
?l?d?l?l?u?u?l?d	1559	3.0	8.0
?u?l?l?l?l?s?l?l?l?d?d	1559	4.0	11.0
?d?u?u?d?l?l?l?l	1558	3.0	8.0
?l?l?l?l?l?l?d?l?l?l?l?s	1558	3.0	12.0
?l?d?d?l?l?l?s	1558	3.0	7.0
?l?u?u?d?l?l?d?u	1557	3.0	8.0
?l?l?l?l?l?l?l?l?s?l?l?d	1557	3.0	12.0
?l?l?u?d?u?l?d?l	1557	3.0	8.0
?u?l?l?d?d?d?l?l?l?d?d?d	1556	3.0	12.0
?u?u?l?l?l?l?l?d?d?d?s	1556	4.0	11.0
?l?l?l?d?d?d?l?s	1556	3.0	8.0
?u?d?l?d?u?l?l?l	1556	3.0	8.0
?u?d?u?u?u?l?l?d	1555	3.0	8.0
?l?d?d?d?d?s?d?d?d?d	1555	3.0	10.0
?u?u?d?l?l?l?d?l	1555	3.0	8.0
?u?d?l?l?d?d?l	1555	3.0	7.0
?l?l?l?l?l?l?l?s?l?l?d?d?d?d	1555	3.0	14.0
?d?u?l?l?l?d?u?l	1555	3.0	8.0
?d?d?u?l?l?l?u	1554	3.0	7.0
?l?l?l?l?l?d?d?d?d?s?d	1554	3.0	11.0
?l?l?d?u?l?l?d?u	1554	3.0	8.0
?l?l?l?l?l?l?s?s?s?d?d?d	1554	3.0	12.0
?s?s?l?l?l?l?l?d?d?d	1553	3.0	10.0
?u?l?l?l?s?u?l?l?l?d?d	1553	4.0	11.0
?u?u?l?l?d?u?u?d	1553	3.0	8.0
?d?d?d?d?u?l?l?l?l?l?l?l?l?l?l	1553	3.0	15.0
?u?l?u?l?d?d?d?d?d?d?d	1553	3.0	11.0
?d?d?d?d?d?u?l?l?l?l?l?l?l	1552	3.0	13.0
?d?d?d?l?s?l	1552	3.0	6.0
?u?l?u?l?d?l?u?d	1552	3.0	8.0
?u?l?l?l?l?l?l?d?d?l?l?l?l	1551	3.0	13.0
?u?u?u?u?d?d?d?d?l?l?l?l	1551	3.0	12.0
?u?l?l?l?l?l?l?l?l?d?d?u?u?d?u?d?d	1551	3.0	17.0
?l?d?l?l?u?d?l?l	1551	3.0	8.0
?u?s?d?d?d?d?d	1550	3.0	7.0
?l?l?d?l?u?d?l?l	1550	3.0	8.0
?l?u?l?d?l?l?u?d	1550	3.0	8.0
?u?u?l?l?d?d?u?l	1550	3.0	8.0
?l?d?u?l?l?l?l?l?l?l	1549	3.0	10.0
?l?l?l?l?l?l?d?d?l?u	1549	3.0	10.0
?l?l?l?d?l?d?l?u	1548	3.0	8.0
?l?l?l?l?l?u?u?u?d?d?d?d	1548	3.0	12.0
?u?l?u?d?u?l?d?u	1548	3.0	8.0
?u?d?l?l?u?u?l?d	1548	3.0	8.0
?u?u?l?l?u?d?u?d	1547	3.0	8.0
?l?l?d?u?l?l?u?d	1547	3.0	8.0
?l?u?d?l?u?d?l?l	1547	3.0	8.0
?u?l?u?d?l?u?u?d	1546	3.0	8.0
?l?u?l?l?u?d?d?d	1546	3.0	8.0
?d?l?u?l?l?l?l?l?l?l	1546	3.0	10.0
?l?l?l?d?d?d?d?s?l?l	1546	3.0	10.0
?l?l?u?u?l?l?l?l?d?d	1546	3.0	10.0
?u?l?l?l?s?l?l?l?l?l?d	1545	4.0	11.0
?u?u?d?l?l?u?u?d	1545	3.0	8.0
?l?l?l?l?l?l?l?l?l?l?s?s?d?d	1545	3.0	14.0
?l?l?l?l?l?l?l?l?s?l?l?l?l?d?d?d?d	1545	3.0	17.0
?u?l?l?u?l?l?d?s	1545	4.0	8.0
?l?u?l?u?l?d?d	1545	3.0	7.0
?l?l?l?l?u?d?l	1544	3.0	7.0
?l?l?l?l?l?l?s?d?d?d?d?l?l?l?l?l?l?s?d?d?d?d	1544	3.0	22.0
?l?u?l?u?u?d?l?d	1544	3.0	8.0
?l?l?l?l?l?s?u?u	1543	3.0	8.0
?u?u?l?u?l?d?l?d	1543	3.0	8.0
?u?u?l?d?u?l?d?l	1543	3.0	8.0
?u?l?l?u?d?u?l?d	1543	3.0	8.0
?l?l?l?l?l?l?l?l?l?l?l?l?d?d?d?d?s	1543	3.0	17.0
?u?d?u?l?u?u?l?d	1542	3.0	8.0
?l?l?l?u?d?u?l?d	1542	3.0	8.0
?u?l?u?l?d?d?d?d?s	1542	4.0	9.0
?l?l?l?l?s?l?l?l?l?l?s?d?d?d?d	1542	3.0	15.0
?d?l?l?u?u?u?l?d	1542	3.0	8.0
?d?d?l?l?d?d?u?u	1541	3.0	8.0
?l?l?l?l?l?l?l?l?l?l?d?d?s?d?d	1541	3.0	15.0
?u?l?d?l?l?l?l?d?l?l	1540	3.0	10.0
?d?l?u?u?u?l?l?d	1540	3.0	8.0
?l?l?l?l?s?l?s?d	1540	3.0	8.0
?l?l?l?l?d?d?d?d?d?d?s?l?l?l?l?s?l?l	1540	3.0	18.0
?u?l?u?d?l?u?d?u	1540	3.0	8.0
?l?l?l?l?s?l?l?l?s?d?d?d?d	1540	3.0	13.0
?u?u?u?d?l?u?d?l	1539	3.0	8.0
?u?l?l?l?d?d?u?l?l?l?l?l	1539	3.0	12.0
?d?u?u?l?l?u?l?d	1538	3.0	8.0
?u?u?u?l?l?d?u?d	1538	3.0	8.0
?u?l?l?l?l?l?l?l?d?l?d	1538	3.0	11.0
?d?u?l?l?l?l?l?l?d?d?d?d	1536	3.0	12.0
?l?u?l?l?l?d?u?d	1536	3.0	8.0
?u?u?l?l?l?l?l?d?d?s?s	1536	4.0	11.0
?u?d?l?d?l?d?d?d?d	1535	3.0	9.0
?l?l?u?l?l?d?u?d	1535	3.0	8.0
?u?u?l?l?d?u?l?d	1535	3.0	8.0
?u?l?d?d?l?l?u?u	1535	3.0	8.0
?l?l?l?l?l?l?s?l?l?l?l?l?l?l?l?l?d?d?d	1534	3.0	19.0
?l?d?u?l?u?l?l?d	1534	3.0	8.0
?u?u?d?l?u?l?l?d	1534	3.0	8.0
?l?u?l?d?l?u?u?d	1534	3.0	8.0
?d?u?l?l?u?l?l	1534	3.0	7.0
?u?d?d?l?d?d?d	1533	3.0	7.0
?l?d?u?u?l?l?l?d	1533	3.0	8.0
?l?l?d?d?s?d?d?d?d	1533	3.0	9.0
?l?d?l?l?d?u?l?l	1532	3.0	8.0
?u?u?u?u?u?u?l?l?l?l?d?d	1532	3.0	12.0
?l?l?d?u?u?u?l?d	1531	3.0	8.0
?l?d?d?l?l?u?l?l	1531	3.0	8.0
?l?l?l?l?l?l?s?l?l?s?d?d	1530	3.0	12.0
?u?d?l?u?u?l?u?d	1530	3.0	8.0
?d?u?u?u?u?l?l?d	1530	3.0	8.0
?u?u?u?d?l?l?d?u	1530	3.0	8.0
?l?l?l?l?l?d?d?s?l?l?l?l?l?l?l?s?l?l?l	1530	3.0	19.0
?u?u?u?u?u?l?l?l?l?l?d?d?d?d	1529	3.0	14.0
?u?l?d?d?d?u	1529	3.0	6.0
?u?l?l?u?d?l?u?d	1528	3.0	8.0
?d?u?l?l?u?l?u?d	1528	3.0	8.0
?u?u?u?u?d?d?d?l?l?l	1527	3.0	10.0
?l?u?d?l?d?l?l?l	1527	3.0	8.0
?u?l?l?d?l?d?l?l?l	1527	3.0	9.0
?l?u?l?l?u?d?u?d	1527	3.0	8.0
?l?d?d?d?s?d?d?d?d	1527	3.0	9.0
?u?u?d?u?u?l?l?d	1527	3.0	8.0
?l?d?l?u?u?l?l?d	1526	3.0	8.0
?l?l?l?l?l?l?l?d?s?s?s	1526	3.0	11.0
?d?l?u?u?l?u?u?d	1526	3.0	8.0
?l?u?l?l?d?l?u?d	1526	3.0	8.0
?l?l?l?l?l?u?l?d?d?d	1525	3.0	10.0
?d?d?l?l?d?d?s	1525	3.0	7.0
?u?u?u?u?u?l?l?l?l?l?d	1524	3.0	11.0
?u?d?u?l?l?d?u?l	1524	3.0	8.0
?u?l?u?l?l?d?d?l	1524	3.0	8.0
?u?u?u?u?u?u?u?d?d?d?s	1524	3.0	11.0
?d?s?l?l?l?l?l?l?s?d	1523	3.0	10.0
?u?l?l?l?l?d?d?l?d	1523	3.0	9.0
?l?l?l?l?l?l?l?l?l?l?l?d?d?s?l?l?l?l?l?l?l?s?l?l?l	1523	3.0	25.0
?l?l?l?l?l?l?l?d?u?u	1523	3.0	10.0
?l?l?u?l?u?d?l?d	1522	3.0	8.0
?d?d?d?l?l?l?l?l?s?s	1522	3.0	10.0
?d?d?d?d?d?d?l?s?l?l?l?l?s?l?l	1522	3.0	15.0
?l?l?l?l?l?l?l?l?l?l?l?l?l?d?d?d?d?s?l?l?l?l?l?s?l?l?l	1522	3.0	27.0
?u?u?u?u?u?l?l?l?l?d?d?d?d	1522	3.0	13.0
?l?l?l?l?l?l?u?l?l?l?d	1522	3.0	11.0
?d?d?d?d?d?d?d?u?l?l?l?l?l?l	1521	3.0	14.0
?u?u?l?l?u?d?l?d	1521	3.0	8.0
?l?l?l?d?d?d?d?s?l?l?l?l?l?l?s?l?l	1521	3.0	17.0
?l?l?l?l?l?l?l?s?s?d?d?a?s	1520	3.0	13.0
?u?l?l?l?l?l?l?u?l?l?l?l?l?l?d	1520	3.0	15.0
?l?l?d?u?u?l?u?d	1519	3.0	8.0
?d?u?l?u?u?l?u?d	1519	3.0	8.0
?l?l?l?l?l?l?l?s?l?l?d?d?d	1518	3.0	13.0
?l?l?u?l?l?l?u?d?d?d	1518	3.0	10.0
?l?l?l?l?l?l?l?s?l?d?d?d?d	1518	3.0	13.0
?u?u?d?u?l?l?u?d	1518	3.0	8.0
?d?d?d?l?l?l?l?l?l?l?l?s	1518	3.0	12.0
?l?l?u?u?l?d?u?d	1518	3.0	8.0
?l?l?l?l?l?l?l?l?l?l?u?d?d	1517	3.0	13.0
?l?l?l?s?l?l?l?l?l?l?l?l?d?d?d?d	1516	3.0	16.0
?u?l?u?u?d?l?l?d	1516	3.0	8.0
?d?u?u?u?l?l?u?d	1516	3.0	8.0
?l?u?u?l?u?d?l?d	1516	3.0	8.0
?u?d?l?u?l?d?l?l	1516	3.0	8.0
?u?l?l?s?u?l?l?d	1515	4.0	8.0
?u?d?l?u?u?u?l?d	1515	3.0	8.0
?l?l?u?u?l?d?d	1515	3.0	7.0
?d?d?d?d?d?d?u?l?l?l?l?l?l?l?l	1514	3.0	15.0
?s?u?u?s?u?l	1514	3.0	6.0
?l?d?l?u	1514	3.0	4.0
?l?l?u?u?l?d?l?d	1514	3.0	8.0
?u?d?l?d?l?d?l?d?d	1514	3.0	9.0
?l?l?d?u?l?u?u?d	1513	3.0	8.0
?d?d?d?d?d?d?d?d?d?u?l?l?l?l?l	1513	3.0	15.0
?l?l?l?l?d?d?s?d?d?s?d?d?d?d	1513	3.0	14.0
?l?l?l?l?u?d?d?u	1513	3.0	8.0
?l?d?l?u?l?d?l?l	1513	3.0	8.0
?d?l?l?u?u?u?u?d	1513	3.0	8.0
?l?d?u?u?l?u?l?d	1513	3.0	8.0
?l?u?l?d?u?l?u?d	1513	3.0	8.0
?d?l?l?l?l?u?l	1512	3.0	7.0
?l?l?l?u?u?d?l?d	1512	3.0	8.0
?l?l?l?l?l?u?u?u?u?u?d?d	1512	3.0	12.0
?u?u?u?u?u?l?d	1512	3.0	7.0
?u?d?u?l?l?u?l?d	1512	3.0	8.0
?u?u?u?l?d?l?u?d	1511	3.0	8.0
?d?d?d?l?l?l?l?l?l?l?u	1511	3.0	11.0
?l?d?l?u?u?u?l?d	1511	3.0	8.0
?l?u?u?u?l?d?l?d	1510	3.0	8.0
?d?l?u?u?l?l?u?d	1510	3.0	8.0
?l?u?u?l?d?d?u?l	1510	3.0	8.0
?l?u?l?l?d?u?l?d	1510	3.0	8.0
?u?d?d?d?d?d?d?d?s	1509	3.0	9.0
?l?l?l?l?l?d?d?s?d?d?s?d?d?d?d	1509	3.0	15.0
?l?l?d?l?d?l?l?u	1509	3.0	8.0
?l?u?d?d?u?l?l?l	1509	3.0	8.0
?u?l?l?l?l?u?u?u?d	1509	3.0	9.0
?u?l?u?u?d?u?l?d	1508	3.0	8.0
?l?d?l?s?l?l	1508	3.0	6.0
?u?l?d?l?l?l?l?d?d?d	1508	3.0	10.0
?u?u?l?d?l?l?d?u	1508	3.0	8.0
?u?u?l?u?l?d?u?d	1507	3.0	8.0
?l?u?l?u?d?l?u?d	1507	3.0	8.0
?s?d?u?l?l?l?l?l?l?l	1507	4.0	10.0
?l?d?l?u?l?u?u?d	1507	3.0	8.0
?d?d?d?d?d?d?d?d?s?l?l?l?l?a?s	1507	3.0	15.0
?u?l?u?l?d?u?u?d	1507	3.0	8.0
?d?d?d?d?d?d?d?l?l?l?l?s	1507	3.0	12.0
?d?u?l?u?l?l?u?d	1506	3.0	8.0
?l?d?l?d?l?d?s?s	1506	3.0	8.0
?l?l?u?u?u?d?l?d	1506	3.0	8.0
?u?l?l?l?u?d?d?u	1505	3.0	8.0
?u?d?d?d?u?l?l?l	1505	3.0	8.0
?u?s?l?l?l?l?l?l?l?d?d	1505	4.0	11.0
?l?l?u?d?u?u?l?d	1505	3.0	8.0
?l?l?l?l?l?l?l?l?l?d?u?u?d?u?d?d	1505	3.0	16.0
?l?l?l?u?u?d?d?l	1505	3.0	8.0
?l?l?d?u?d?l?l?l	1504	3.0	8.0
?u?u?u?d?l?u?l?d	1504	3.0	8.0
?u?l?u?d?u?u?d?l	1504	3.0	8.0
?l?l?l?l?l?l?d?d?d?d?s?d?d?d?d	1504	3.0	15.0
?l?l?l?l?l?l?s?d?d?d?d?d?d?d?d?d	1504	3.0	16.0
?u?l?l?l?l?l?l?u?l?d?d	1503	3.0	11.0
?l?l?l?l?l?d?d?d?d?d?d?s?l?l?l?l?s?l?l	1503	3.0	19.0
?l?l?u?u?d?l?u?d	1503	3.0	8.0
?d?l?l?s?l?l	1503	3.0	6.0
?l?u?l?d?d?u?l?l	1503	3.0	8.0
?d?s?d?l?l?l	1503	3.0	6.0
?l?d?l?l?u?l?l	1502	3.0	7.0
?l?d?l?l?l?l?d?s	1502	3.0	8.0
?s?d?d?d?d?l	1502	3.0	6.0
?d?l?u	1502	3.0	3.0
?u?l?u?u?u?d?u?d	1502	3.0	8.0
?l?l?l?l?u?l?l?l?l?l?d	1502	3.0	11.0
?d?u?l?l?l?l?u?l?l?l	1502	3.0	10.0
?d?d?d?d?d?d?d?d?l?l?l?l?l?s	1501	3.0	14.0
?u?l?d?d?u?l?u?u	1501	3.0	8.0
?l?l?u?u?u?d?u?d	1501	3.0	8.0
?u?d?l?d?l?l?l?u	1501	3.0	8.0
?u?d?d?u?d?l?u?u	1501	3.0	8.0
?u?u?d?u?l?u?l?d	1501	3.0	8.0
?l?l?s?l?l?d?d?d?d?d	1501	3.0	10.0
?u?l?d?d?l?l?u?l	1500	3.0	8.0
?a?s?l?l?l?d?d?d	1500	3.0	8.0
?l?u?u?d?u?l?u?d	1500	3.0	8.0
?l?d?l?u?u?l?u?d	1500	3.0	8.0
?l?d?d?l?l?l?u?u	1500	3.0	8.0
?u?u?l?d?u?l?d?u	1500	3.0	8.0
?l?l?l?d?d?d?s?l?l?l?l?s?l?l	1499	3.0	14.0
?l?u?l?u?l?d?u?d	1498	3.0	8.0
?d?u?l?l?l?l?u	1498	3.0	7.0
?l?l?u?l?u?d?u?d	1498	3.0	8.0
?u?d?l?u?l?u?u?d	1497	3.0	8.0
?d?l?u?l?u?u?l?d	1497	3.0	8.0
?l?l?l?l?l?l?l?d?d?d?d?d?d?d?d?s	1497	3.0	16.0
?d?u?u?l?l?u?u?d	1497	3.0	8.0
?l?l?l?d?d?s?l?l?l?l?s?l?l	1497	3.0	13.0
?u?l?d?l?u?u?u?d	1497	3.0	8.0
?l?l?l?u?u?d?u?d	1496	3.0	8.0
?d?d?d?u?u?d?l?l	1496	3.0	8.0
?d?d?d?d?d?d?d?d?d?l?l?s	1496	3.0	12.0
?l?l?l?l?l?l?l?l?l?l?l?u?d	1496	3.0	13.0
?l?l?l?l?l?l?s?d?d?l?l?l?l?l?l?s?d?d	1495	3.0	18.0
?u?l?d?u?u?l?u?d	1495	3.0	8.0
?l?l?l?l?s?d?d?s?l?l	1495	3.0	10.0
