Mask	Count	Complexity	Length
?d?d?l?l?d?d?l?l?d?d?d?l?l	139	2.0	13.0
?d?d?d?d?l?l?l?l?d?d?d?d?l?d?d?l	139	2.0	16.0
?d?d?d?d?d?u?l?d?d?d?d?d	139	3.0	12.0
?u?l?u?u?l?u?d?d?d?d?d	139	3.0	11.0
?u?u?l?l?s?d?d?d?d?d?d	139	4.0	11.0
?l?l?l?l?l?l?l?d?d?d?d?d?d?d?d?d?l?l?l?l	139	2.0	20.0
?d?d?d?d?d?l?l?l?d?d?l?d?d?l?d?l	139	2.0	16.0
?u?l?l?l?l?l?l?l?l?l?d?d?d?d?l?l	139	3.0	16.0
?l?l?l?l?l?l?d?d?d?d?s?s?s?s?s?s	139	3.0	16.0
?d?d?d?d?d?d?d?l?d?l?l?l?l?d?l?d	139	2.0	16.0
?l?l?l?l?d?d?s?l?l?l?l?l?l?l?l?l?l?s?l?l?l	139	3.0	21.0
?l?l?l?u?u?l?l?u?u?d	139	3.0	10.0
?l?l?u?u?l?l?u?l?u?d	138	3.0	10.0
?d?d?d?d?d?d?d?l?l?l?l?l?l?l?l?l?l?d?d?d?d	138	2.0	21.0
?d?l?d?d?l?l?l?s	138	3.0	8.0
?d?d?u?l?u?l?d?d?l	138	3.0	9.0
?l?d?d?d?d?l?l?l?l?l?d?d?d	138	2.0	13.0
?l?l?l?d?l?l?l?d?l?l?d?l?l?l	138	2.0	14.0
?l?l?l?l?l?l?l?l?s?l?l?d?l	138	3.0	13.0
?l?d?d?d?d?d?s?l?l?l?l?s?l?l	138	3.0	14.0
?l?l?l?l?a?a?a?a?l?l?l?l?l	138	1.0	13.0
?l?d?d?d?d?l?d?l?d?d?d	138	2.0	11.0
?u?u?l?d?l?u?l?l?l	138	3.0	9.0
?u?u?u?u?d?l?l?d?d	138	3.0	9.0
?u?d?l?l?l?l?l?d?l?d?l	138	3.0	11.0
?l?s?l?s?l?s?l?s?d?s?d	138	3.0	11.0
?u?l?l?a?s?d?d?d?d	138	4.0	9.0
?u?u?s?l?l?l?l?l?d?d?d?d	138	4.0	12.0
?u?d?u?u?u?d?u?u?s	138	3.0	9.0
?u?d?d?d?l?l?d?d?d?l	138	3.0	10.0
?u?u?s?a?s?l?l?l?d?d?d?d?d?d	138	4.0	14.0
?u?l?l?l?l?u?l?l?l?l?l?l?u	138	2.0	13.0
?u?l?l?l?l?l?l?u?l?u?l?l?l?l?l?l	138	2.0	16.0
?l?l?l?l?l?l?l?s?l?l?l?l?l?l?l?l?l?l?l?d?d?d?d	138	3.0	23.0
?l?l?d?d?d?l?l?d?d?l?d	138	2.0	11.0
?l?l?l?s?l?l?l?s?l?s	138	2.0	10.0
?s?s?d?d?a?s?s?s?s?s?s?s	138	2.0	12.0
?l?u?l?d?l?l?d?l?l	138	3.0	9.0
?l?l?l?l?l?l?l?s?d?d?d?s?d?d?d	138	3.0	15.0
?l?d?l?l?u?l?u?u?u	138	3.0	9.0
?l?l?l?u?u?l?d?u?l	138	3.0	9.0
?u?l?l?l?l?l?l?l?l?l?s?u?l?l	138	3.0	14.0
?d?d?d?d?d?l?d?d?d?l?l?d?l?l?l?d	138	2.0	16.0
?d?d?d?d?d?l?l?l?l?l?d?l?l	138	2.0	13.0
?d?d?d?d?d?d?d?d?l?l?l?l?l?l?l?a?s	138	3.0	17.0
?s?d?d?s?d?d?s?d?d?d	138	2.0	10.0
?l?d?s?l?d?l?l?d	138	3.0	8.0
?d?l?l?d?d?d?d?d?d?d?l?l?d?l?d?l	138	2.0	16.0
?d?l?d?l?l?d?l?d?d?l?d?d?d?d?d?l	138	2.0	16.0
?d?d?d?d?l?l?l?l?d?d?d?d?l?l?d?d	138	2.0	16.0
?d?d?d?s?d?d?s?d?d?s?d?d?s	138	2.0	13.0
?u?l?l?d?u?u?l?l?u	138	3.0	9.0
?d?d?d?d?s?s?u?l	138	4.0	8.0
?d?d?l?d?l?d?l?d?d?d?d?d?d?l?l?l	138	2.0	16.0
?l?l?d?d?d?d?l?l?l?l?l?l?d?d?d	138	2.0	15.0
?l?l?d?d?d?l?l?d?d?l?d?d	138	2.0	12.0
?d?d?d?l?l?d?d?d?d?d?l?l?l?d?l?d	138	2.0	16.0
?l?u?l?u?d?u?d?d?d?d	138	3.0	10.0
?l?l?d?l?l?d?l?l?l?d?l?l?l?l	138	2.0	14.0
?l?d?l?l?l?l?l?l?l?l?d?l?l?d	138	2.0	14.0
?u?u?s?d?d?d?u?u	138	3.0	8.0
?d?l?l?d?l?l?d?d?d?d?d?d?d?l?l?d	138	2.0	16.0
?l?l?d?d?d?d?d?d?d?d?l?l?l?l?l?l?l	138	2.0	17.0
?l?d?l?d?l?l?d?l?l?d?d?l	138	2.0	12.0
?d?l?d?d?d?l?l?l?d?d?d?d?l?l?d?d	138	2.0	16.0
?u?d?l?l?l?l?s?d?d?d?d	138	4.0	11.0
?d?l?l?l?l?l?s?l?l?l?l?l?l?l?l?l	138	3.0	16.0
?d?d?d?u?l?l?d?d?s	138	4.0	9.0
?l?l?l?l?d?d?d?d?l?l?l?d?l	138	2.0	13.0
?u?l?u?l?u?d?d?d?l	138	3.0	9.0
?d?l?d?l?l?d?l?l?l?l?l?l?l?d?l	138	2.0	15.0
?u?l?l?u?l?u?l?l?l?l?l?l?l	138	2.0	13.0
?l?l?l?l?l?l?l?s?l?l?l?l?l?s?l?l?l?l?l?l?l?l	138	2.0	22.0
?d?d?l?l?d?d?l?d?d?d?d?d	138	2.0	12.0
?a?s?d?l?l?l?l?l?l	138	3.0	9.0
?u?d?l?l?d?d?d?l?d	138	3.0	9.0
?d?l?d?l?d?d?d?d?d?d?l?l?l?d?d?l	138	2.0	16.0
?u?l?l?l?u?l?d?d?u	138	3.0	9.0
?u?d?d?d?u?d?d?d?l	138	3.0	9.0
?d?u?d?u?u?u?u?d?d	138	2.0	9.0
?l?u?u?l?u?u?l?l?l?d	138	3.0	10.0
?l?l?l?u?l?l?l?l?l?s	138	3.0	10.0
?u?l?l?s?u?u?d?d	138	4.0	8.0
?d?d?u?l?d?d?u?l?l	138	3.0	9.0
?d?d?d?d?d?d?d?d?d?s?d?s	138	2.0	12.0
?u?u?u?u?u?u?u?s?u?s	138	2.0	10.0
?d?d?l?l?l?l?l?d?d?l?d?d?d?d?d?d	138	2.0	16.0
?l?u?d?u?u?l?l?u?u?u	138	3.0	10.0
?d?u?d?d?d?u?d?d?d	138	2.0	9.0
?l?s?l?s?l?s?d?l	138	3.0	8.0
?d?d?d?d?d?d?d?s?l?l?l?l?l?l?s?l?s?d	138	3.0	18.0
?d?d?d?d?d?d?d?d?d?d?d?l?d?d?d?d?d?d	138	2.0	18.0
?s?l?l?l?l?l?l?l?l?s?l?l?l?l	138	2.0	14.0
?u?l?d?d?d?s?d?d?d?s?d?d?d?d	138	4.0	14.0
?l?d?l?d?d?d?d?l?d?d?d	138	2.0	11.0
?l?l?u?u?l?u?u?l?u?d	138	3.0	10.0
?u?u?l?l?l?l?l?l?l?l?l?d?d?s	138	4.0	14.0
?l?l?s?l?l?l?l?d?l?d	138	3.0	10.0
?l?l?l?l?l?l?l?l?l?l?l?s?s?d?d?d?d	138	3.0	17.0
?l?l?d?s?d?d?d?l?l?l?l?l?l?l?l?l?l?l?l	138	3.0	19.0
?d?d?d?d?d?l?d?d?l?d?d?l	138	2.0	12.0
?d?d?s?d?d?s?d?d?s?d?d?d?a?s?l?l?l?l?d?d	138	3.0	20.0
?d?d?d?d?d?d?u?u?u?u?u?l	138	3.0	12.0
?u?l?l?d?u?d?d?d?d	138	3.0	9.0
?l?u?u?u?u?l?d?l?l	138	3.0	9.0
?d?u?l?l?l?d?l?s	138	4.0	8.0
?u?d?d?d?d?d?d?d?d?d?d?d?d?d?l	138	3.0	15.0
?d?d?l?l?l?d?l?d?d?d?d?d?d?l?d?l	138	2.0	16.0
?l?l?l?l?l?a?s?l?l?l?l?l?l?l?l?l	138	2.0	16.0
?l?l?l?l?d?l?d?s?s	138	3.0	9.0
?l?l?l?s?l?d?s?l	138	3.0	8.0
?l?l?l?d?u?s?l?l	138	4.0	8.0
?u?d?u?d?u?l?l?d?d?d	138	3.0	10.0
?l?l?d?d?d?d?l?l?l?l?l?l?l?l?l?l?l?l?l?l	138	2.0	20.0
?l?u?l?u?l?u?u?l?u?d	138	3.0	10.0
?l?d?l?l?l?l?a?s	138	3.0	8.0
?l?d?d?l?l?l?d?l?l?l?l?l?l?d?l	138	2.0	15.0
?l?u?l?u?u?u?u?l?l?d	138	3.0	10.0
?u?l?s?l?s?l?l?d	138	4.0	8.0
?l?l?l?l?l?l?d?l?l?d?l?d?l?l?d	138	2.0	15.0
?u?l?l?l?d?s?l?l?l?l?l?l	138	4.0	12.0
?l?l?l?l?s?l?l?s?l?l?s?l?l	138	2.0	13.0
?d?u?d?u?d?u?u?u?u?d	138	2.0	10.0
?l?d?l?l?d?s?l?d?l	138	3.0	9.0
?u?u?d?l?l?d?u?u?d	138	3.0	9.0
?d?d?d?l?l?u?u?d?d?d	138	3.0	10.0
?l?d?l?l?d?d?l?l?l?l?l?d?l?l?l	138	2.0	15.0
?d?l?d?l?l?l?l?l?l?d?l?l?d?l?l	138	2.0	15.0
?d?d?d?l?l?d?d?d?d?d?d?l?l?l?l?d	138	2.0	16.0
?l?l?l?l?l?l?l?d?l?l?s?l?l	138	3.0	13.0
?d?l?l?l?d?d?l?l?d?l?l?l?l?l?l	138	2.0	15.0
?l?u?u?u?d?u?u?u?u?u	138	3.0	10.0
?l?l?d?l?l?l?d?l?l?d?l?l?l?l	138	2.0	14.0
?d?d?l?d?d?d?l?d?d?d?d?d?l?l?l?l	138	2.0	16.0
?l?s?l?d?l?s?d?d	138	3.0	8.0
?u?l?l?l?u?u?l?u?u?d	138	3.0	10.0
?d?d?d?l?l?l?s?d?d?d?d	138	3.0	11.0
?l?l?l?l?l?l?l?d?d?l?l?l?d?l	138	2.0	14.0
?u?s?d?d?d?d?s?l	138	4.0	8.0
?u?u?u?u?u?d?d?u?u?u?d	138	2.0	11.0
?l?l?l?l?u?u?l?u?u?l	138	2.0	10.0
?d?l?d?l?l?d?l?d?d?d?d?d?l?l?d?d	138	2.0	16.0
?l?u?d?l?u?l?d?l?l	138	3.0	9.0
?d?l?l?d?d?d?l?l?d?d?d?l?l?d?d?d	138	2.0	16.0
?d?d?d?d?l?s?s?l	138	3.0	8.0
?u?u?d?d?d?d?l?l?l?d	138	3.0	10.0
?l?l?l?l?l?d?d?d?d?d?a?s	138	3.0	12.0
?l?s?l?l?l?l?l?s?l?l?l?a?s?l?l?l?l?l?l?l?d?d	138	3.0	22.0
?l?l?s?l?l?l?s?d?d?d?d?d?d	138	3.0	13.0
?s?u?l?l?l?l?l?l?l?l?l?l?l?l	138	3.0	14.0
?l?l?l?l?l?l?l?s?l?l?l?l?l?l?l?l?s?l?l?l?s?l?l	138	2.0	23.0
?l?l?l?l?l?l?l?l?a?a?a?a?l?l	138	1.0	14.0
?s?d?l?l?l?l?s?l?l?l	138	3.0	10.0
?d?d?d?d?d?l?l?d?d?d?d?d?l?l?l?l	138	2.0	16.0
?l?d?l?u?u?l?l?u?u	138	3.0	9.0
?d?l?l?d?l?d?l?d?d?d?d?l?d?d?d?l	138	2.0	16.0
?u?l?l?l?l?l?l?l?l?l?u?l?l?l?l?l?d?d?d?d	138	3.0	20.0
?l?l?l?d?u?l?l?l?l?u	138	3.0	10.0
?l?l?l?l?l?l?d?l?l?l?l?d?d?l	138	2.0	14.0
?l?u?d?d?l?l?l?u?l	138	3.0	9.0
?u?u?d?d?l?u?u?d?d?d	138	3.0	10.0
?l?l?d?d?l?l?l?l?d?l?l?l?l?l	138	2.0	14.0
?u?u?l?u?l?u?l?l?l?d	138	3.0	10.0
?d?l?d?l?l?d?l?d?l?l?d	138	2.0	11.0
?d?d?d?d?d?d?a?a?a?d?d?d?d?d?d	138	1.0	15.0
?u?l?l?l?s?l?d?d?l	138	4.0	9.0
?l?l?u?d?d?d?d?d?d?d?d?d?d	138	3.0	13.0
?l?l?l?l?l?l?d?l?d?d?l?l?l?l	138	2.0	14.0
?d?d?l?l?u?u?u?u?u?u	138	3.0	10.0
?l?l?s?l?d?l?l?l?l?l?l	138	3.0	11.0
?d?d?l?d?d?l?d?l?d?l?d?d?d?l?l?d	138	2.0	16.0
?l?l?u?l?u?l?l?l?u?d	138	3.0	10.0
?u?u?d?u?u?d?d?u?u?d	138	2.0	10.0
?u?l?d?d?u?l?l?l?d	138	3.0	9.0
?u?l?u?l?d?d?l?l?l?l	138	3.0	10.0
?l?l?l?l?l?l?s?l?d?l?d	138	3.0	11.0
?s?l?l?l?l?l?d?d?d?d?d?d?d?d?d?d	138	3.0	16.0
?l?d?l?d?d?l?d?l?s	138	3.0	9.0
?u?d?d?d?l?l?l?l?l?d	138	3.0	10.0
?d?l?d?d?l?d?d?s	138	3.0	8.0
?l?l?l?l?l?l?d?d?l?d?d?l?d?d	138	2.0	14.0
?d?d?d?d?d?d?d?d?d?l?l?l?l?l?l?d?d?d?d?d	138	2.0	20.0
?u?l?l?l?u?l?l?l?l?l?l?u?l?l	138	2.0	14.0
?l?l?d?d?d?d?u?d?d	138	3.0	9.0
?d?l?d?d?l?l?l?l?d?l?l	138	2.0	11.0
?l?l?l?l?l?d?d?s?l?l?l?l?l?s?l	138	3.0	15.0
?l?l?l?d?l?l?l?u?l?d	138	3.0	10.0
?s?d?d?d?d?d?d?d?s?d	138	2.0	10.0
?u?l?d?l?l?l?d?u?l	138	3.0	9.0
?u?l?l?l?l?l?l?l?l?l?l?d?d?d?d?d?d?d?d?d?d	138	3.0	21.0
?d?d?l?l?l?l?d?d?d?u?l?l	138	3.0	12.0
?l?l?d?l?l?d?s?l?l	138	3.0	9.0
?d?u?d?l?u?l?u?d?d?d	138	3.0	10.0
?l?l?l?l?l?d?d?l?l?l?d?d?l?l	138	2.0	14.0
?u?l?l?l?l?l?l?l?l?l?l?l?l?u?d	138	3.0	15.0
?u?d?u?u?u?l?d?d?d?d	138	3.0	10.0
?u?l?d?u?l?u?l?l?l?u	138	3.0	10.0
?d?d?l?l?l?l?l?l?d?d?s?l?l?l?l?s?l?l	138	3.0	18.0
?u?l?l?l?l?d?d?s?u	138	4.0	9.0
?l?l?l?l?d?d?d?d?u?l?l?l?l?l	138	3.0	14.0
?u?l?l?l?u?l?d?u?u	138	3.0	9.0
?d?l?d?d?d?l?l?d?d?d?d	138	2.0	11.0
?l?l?u?l?u?u?u?l?l?d	138	3.0	10.0
?u?l?l?l?d?l?d?l?l?l?d	138	3.0	11.0
?d?d?d?d?d?d?d?d?d?d?d?d?d?d?d?d?d?d?u?u?u	138	2.0	21.0
?d?d?d?d?d?d?d?d?d?d?d?l?l?s?l?l?l	138	3.0	17.0
?u?d?l?l?d?s?d?d	138	4.0	8.0
?u?l?u?l?l?l?d?d?u	138	3.0	9.0
?d?d?l?d?d?l?d?d?d?l?l?l?l?d?d?d	138	2.0	16.0
?l?l?u?u?d?u?u?u?l	138	3.0	9.0
?d?d?d?d?d?d?d?d?d?d?d?u?l?l?l?l?l?l?l?l	138	3.0	20.0
?d?d?s?l?l?l?l?l?l?d?d?d?d	138	3.0	13.0
?l?d?s?l?l?d?s?l	138	3.0	8.0
?d?d?d?d?d?d?d?d?s?l?l?s?l?l	138	3.0	14.0
?l?u?l?u?u?l?l?u?l?d	138	3.0	10.0
?d?d?d?d?l?d?d?d?u	138	3.0	9.0
?l?l?l?l?l?l?l?l?l?d?d?l?l?l?l?l?l?l?d?d	138	2.0	20.0
?u?l?d?l?l?s?d?d?d?d	138	4.0	10.0
?l?d?l?l?d?l?d?d?l?d?d	138	2.0	11.0
?d?d?d?d?d?d?d?d?d?u?u?u?l?l?l	138	3.0	15.0
?l?u?u?l?u?u?u?u?l?d	138	3.0	10.0
?d?l?l?d?d?d?l?d?d?l?d?d?l?d?d?l	138	2.0	16.0
?u?d?l?d?l?l?l?l?l?s	138	4.0	10.0
?l?d?u?l?u?u?d?d?d?d	138	3.0	10.0
?l?l?l?l?l?d?d?s?l?l?l?l?l?l?l?l?l?l?l?l	138	3.0	20.0
?l?l?d?u?l?u?l?u?l	138	3.0	9.0
?l?l?l?l?u?s?l?l?l	138	3.0	9.0
?u?u?u?u?d?d?d?u?d?u	138	2.0	10.0
?d?l?d?d?l?d?d?l?d?d?d?l?d?l?d?l	138	2.0	16.0
?d?d?d?l?d?d?d?d?d?d?d?l?l?l?l?l	138	2.0	16.0
?d?d?u?l?s?l?l?l	138	4.0	8.0
?d?d?d?d?d?d?d?d?d?d?d?d?l?l?u	138	3.0	15.0
?l?l?s?l?l?l?l?d?d?l?l?s?l?l?l?l?d?d	138	3.0	18.0
?l?l?l?d?l?d?u?l?l	138	3.0	9.0
?u?l?l?l?u?u?u?l?u?u?u?s	138	3.0	12.0
?u?u?l?l?u?l?l?u?u?d	138	3.0	10.0
?u?l?l?l?l?l?d?d?l?l?l?l?l?d?d	138	3.0	15.0
?s?l?l?l?d?l?l?d?d	138	3.0	9.0
?l?l?l?s?l?s?l?l?l?l?l?l?l?l?l	138	2.0	15.0
?u?l?u?l?l?u?u?d?u	138	3.0	9.0
?l?l?l?l?l?l?l?l?l?s?l?l?l?l?l?l?l?l?l?d?u	138	4.0	21.0
?u?l?u?d?l?u?d?d?d?d	138	3.0	10.0
?l?u?u?u?u?u?l?d?u	138	3.0	9.0
?l?l?l?l?d?l?l?l?d?l?l?l?d?l	138	2.0	14.0
?l?l?l?l?d?d?s?d?s?d?d?d?d	138	3.0	13.0
?d?d?d?d?d?d?s?d?d?d?d?d?d?s?d?d?d?d?d?d	138	2.0	20.0
?u?l?l?l?l?s?l?l?l?s?l?l	138	3.0	12.0
?u?u?l?l?l?d?d?d?d?d?d?d?d?d?d?d	138	3.0	16.0
?a?a?a?a?d?d?d?a?a?a?a?a?a	138	1.0	13.0
?u?l?l?d?s?l?l?l?l?l?l	138	4.0	11.0
?l?l?d?l?u?u?l?u?u	138	3.0	9.0
?l?d?d?l?l?l?l?l?l?l?d?l?l?l	138	2.0	14.0
?d?u?l?l?l?d?d?l?l	138	3.0	9.0
?l?l?s?d?d?d?d?d?d?d?d?s	138	3.0	12.0
?l?l?l?l?l?d?a?a	138	2.0	8.0
?l?l?l?l?l?l?l?l?l?l?l?l?l?l?s?l?l?l?l?l?l?l?d?d	138	3.0	24.0
?l?d?d?d?d?d?d?d?l?d?d?d?d?d	138	2.0	14.0
?d?l?d?l?d?l?d?d?d?l?l?l	138	2.0	12.0
?u?u?u?l?l?u?l?l?l?l?d	138	3.0	11.0
?l?l?u?l?u?l?d?l?u	138	3.0	9.0
?d?s?d?s?d?d?d?d?d?d	138	2.0	10.0
?u?l?l?s?l?s?l?d	137	4.0	8.0
?l?l?u?l?l?l?l?l?l?d?l	137	3.0	11.0
?u?l?l?d?l?l?l?l?u?l	137	3.0	10.0
?l?d?l?l?d?d?d?l?l?d?l	137	2.0	11.0
?d?d?l?d?l?d?d?l?d?d?l?l?d?d?l?d	137	2.0	16.0
?l?l?l?a?a?a?a?l?l?l?l?l?l	137	1.0	13.0
?d?d?l?l?l?d?d?l?l?l?l?l?l?l?l?l	137	2.0	16.0
?l?l?u?l?u?u?u?l?u?d	137	3.0	10.0
?l?l?l?d?d?d?l?d?d?l?d?d	137	2.0	12.0
?l?d?d?l?l?l?l?d?l?l?l?l?l?l	137	2.0	14.0
?d?u?l?u?l?l?u?u?u	137	3.0	9.0
?d?d?l?d?d?d?l?l?d?l?l?l?d?d?d?d	137	2.0	16.0
?u?u?l?u?u?l?l?l?u?d	137	3.0	10.0
?l?l?u?l?l?l?u?d?d?d?d	137	3.0	11.0
?u?u?d?u?d?d?d?u?u?u	137	2.0	10.0
?d?d?d?l?l?l?l?d?d?d?l?l?l?l?d?d	137	2.0	16.0
?d?d?l?d?l?d?d?l?d?l?l?d?d?d?l?d	137	2.0	16.0
?d?l?l?d?d?l?l?l?l?l?l?d?l?l?l	137	2.0	15.0
?u?l?l?l?l?l?l?l?l?l?d?d?s?d?d	137	4.0	15.0
?d?d?u?l?l?l?l?l?l?l?l?l?d?d?d	137	3.0	15.0
?u?u?u?u?u?s?u?u?u?u?s	137	2.0	11.0
?l?l?l?l?l?l?d?d?d?l?l?l?l?l?d?d?d?d	137	2.0	18.0
?u?l?l?u?l?l?l?l?s?s	137	3.0	10.0
?d?d?d?l?l?l?d?d?d?d?d?l?d?l?l?d	137	2.0	16.0
?l?l?l?l?d?d?d?d?s?d?d?d?d?d?d	137	3.0	15.0
?l?d?l?l?d?l?d?l?d?l?d?d	137	2.0	12.0
?u?l?u?u?u?u?l?u?u?d	137	3.0	10.0
?l?s?l?d?d?d?d?d?d?d?d?d?d?d	137	3.0	14.0
?l?l?l?l?l?l?s?s?s?s?s?s?s?s?s?s	137	2.0	16.0
?l?l?l?l?l?l?l?l?l?d?d?l?l?d?d?d?d	137	2.0	17.0
?s?s?u?l?d?d?d?d	137	4.0	8.0
?l?l?l?l?l?l?s?l?l?l?l?l?l?l?l?s?l?l?l?l?l?s?l?l	137	2.0	24.0
?u?u?u?u?u?s?l?l?l?l?l?l?l	137	3.0	13.0
?l?u?d?l?u?u?u?l?u?l	137	3.0	10.0
?u?l?l?l?s?l?l?l?l?s?d?d?d?d	137	4.0	14.0
?d?d?d?l?l?l?l?d?d?d?d?l?l?l	137	2.0	14.0
?d?d?d?d?d?l?l?d?d?d?d?l?l?l?d?l	137	2.0	16.0
?u?l?l?u?u?u?u?u?u?u?u	137	2.0	11.0
?u?u?u?d?u?d?u?d?d?u	137	2.0	10.0
?a?a?a?a?a?a?a?a?a?a?a?a?d?d?d?a?a?a?a?a?a	137	1.0	21.0
?l?l?l?l?l?l?l?d?d?s?d?s?d?d	137	3.0	14.0
?l?s?l?l?l?l?s?l?l?l?d?d?d?d	137	3.0	14.0
?d?d?d?d?l?d?l?l?d?d?d?l?d?l?l?d	137	2.0	16.0
?l?l?l?l?s?l?l?l?d?d?s?l?l?l?l?s?l?l	137	3.0	18.0
?l?l?l?u?u?d?u?l?l	137	3.0	9.0
?l?l?u?u?d?u?u?l?u	137	3.0	9.0
?d?d?d?d?u?s?l?l?l?l	137	4.0	10.0
?l?l?l?l?d?d?d?d?d?d?d?d?s?l?l?l?l?l?s?l?l?l	137	3.0	22.0
?d?l?l?s?d?d?d?l?s?d	137	3.0	10.0
?l?l?d?l?l?l?l?l?l?l?d?l?d?l	137	2.0	14.0
?l?l?s?l?l?l?l?l?l?l?l?l?s?l?l?l	137	2.0	16.0
?l?l?u?l?u?u?l?l?u?d	137	3.0	10.0
?l?l?l?s?d?s?l?l?l?l?l?l	137	3.0	12.0
?u?u?u?d?u?l?d?d?d?d	137	3.0	10.0
?l?l?l?l?l?l?l?l?a?l?d?d	137	2.0	12.0
?d?d?l?l?l?u?l?d?d?d	137	3.0	10.0
?d?d?d?d?l?l?l?d?d?d?d?l?l?l?d?d?d?d	137	2.0	18.0
?d?s?u?l?l?l?l?d	137	4.0	8.0
?d?s?l?l?l?d?l?l	137	3.0	8.0
?u?u?l?u?u?l?u?l?u?d	137	3.0	10.0
?d?l?l?d?d?d?d?l?d?l?d?l?d?d?d?l	137	2.0	16.0
?l?l?l?l?l?l?l?l?l?a?l	137	1.0	11.0
?u?u?l?l?u?l?u?d?u	137	3.0	9.0
?d?d?d?l?d?l?d?l?d?d?l?d?d?d?l?l	137	2.0	16.0
?d?l?l?l?l?l?l?u?u?l	137	3.0	10.0
?s?l?l?s?l?l?l?d?d?d	137	3.0	10.0
?l?l?u?u?d?l?u?u?u	137	3.0	9.0
?u?d?d?l?l?l?l?l?l?u	137	3.0	10.0
?d?d?l?l?l?l?l?u?s	137	4.0	9.0
?d?d?l?d?d?l?d?d?d?l?l?d?d?l?l?d	137	2.0	16.0
?d?d?d?d?d?d?d?d?d?d?d?d?u?l?u	137	3.0	15.0
?l?u?u?u?d?l?l?u?u	137	3.0	9.0
?d?u?s?d?d?a?s?u?l?l?l?a?s?u?l?l?l?l	137	4.0	18.0
?d?l?d?l?l?d?l?l?l?d?d	137	2.0	11.0
?l?d?u?u?l?u?d?d?d?d	137	3.0	10.0
?u?l?l?l?l?l?l?u?l?l?l?l?d?d?s	137	4.0	15.0
?l?s?l?l?l?s?l?l?l?a?s?l?l?l?l?l?l?l?d	137	3.0	19.0
?l?l?d?d?u?u?l?d?d?d	137	3.0	10.0
?l?u?d?l?u?d?l?l?l	137	3.0	9.0
?l?l?l?l?s?s?l?l?l?l?l?l?l?l?l?l	137	2.0	16.0
?l?l?l?l?l?l?l?d?l?d?l?d?l?d?l?d?l	137	2.0	17.0
?l?l?l?l?l?l?l?d?d?s?d?d?s?l?l?l?l?s?l?l	137	3.0	20.0
?l?l?l?l?d?u?l?d?u	137	3.0	9.0
?d?l?d?u?l?l?l?d?d?d	137	3.0	10.0
?d?l?u?l?u?l?u?l?d	137	3.0	9.0
?d?d?d?l?l?l?d?l?d?d?l?l?d?d?d?d	137	2.0	16.0
?u?u?u?u?u?u?d?d?d?d?u?u?u?u?u?u?d?d?d?d	137	2.0	20.0
?l?s?l?l?l?l?l?l?l?l?l?l?s?l?l?l?l?s?l?l	137	2.0	20.0
?s?u?l?l?d?d?d?d?d?d?d	137	4.0	11.0
?u?l?l?l?l?s?l?l?l?l?s?l?l?l?l?l	137	3.0	16.0
?d?d?d?d?l?l?l?d?d?d?d?l?d?d?l?l	137	2.0	16.0
?l?l?l?l?l?l?u?u?u?d?d?d?d?d	137	3.0	14.0
?u?u?d?u?u?u?u?d?d?d?d	137	2.0	11.0
?d?d?l?d?d?l?d?d?d?l?d?d?l?d?l?l	137	2.0	16.0
?l?l?u?u?d?d?l?l?l?l	137	3.0	10.0
?u?u?l?u?u?u?u?u?l?d	137	3.0	10.0
?l?l?l?u?u?d?u?u?l	137	3.0	9.0
?d?l?l?l?d?l?l?d?d?l?d?d?d?d?d?d	137	2.0	16.0
?l?d?l?d?l?d?d?l?d?l?d?d	137	2.0	12.0
?d?l?d?s?d?d?l?l?s?l	137	3.0	10.0
?d?u?s?d?d?a?s?u?l?l?l?a?s?u?l?l?l?l?l	137	4.0	19.0
?d?l?l?d?d?d?d?d?d?d?l?d?l?d?l?l	137	2.0	16.0
?d?d?l?d?l?d?d?l?d?d?d	137	2.0	11.0
?u?u?d?a?s?l?u?l?u?l?l?u?l?l	137	4.0	14.0
?d?d?l?d?d?l?d?d?d?d?l?l?l?l?l	137	2.0	15.0
?d?d?d?d?l?d?l?l?d?d?d?d?l?l?l?d	137	2.0	16.0
?d?s?d?d?d?d?d?d?d?d?d?d?d?d	137	2.0	14.0
?s?s?u?u?u?u?u?u?u	137	2.0	9.0
?u?l?l?l?l?d?l?l?l?l?l?l?l?d	137	3.0	14.0
?d?u?l?l?l?u?l?l?l?l?l?l?l	137	3.0	13.0
?u?d?l?d?l?d?u?d?l?d	137	3.0	10.0
?d?d?d?d?u?l?u?l?s	137	4.0	9.0
?l?d?d?d?d?l?d?l?l?l?l	137	2.0	11.0
?l?l?u?u?u?l?u?d?u	137	3.0	9.0
?u?l?l?l?u?l?l?u?l?l?l?l?d?d?d?d	137	3.0	16.0
?d?u?u?d?d?u?u?d?u?u	137	2.0	10.0
?l?l?u?l?l?u?l?d?l?l	137	3.0	10.0
?u?l?l?l?l?l?l?d?d?l?d?d?d	137	3.0	13.0
?d?d?u?d?d?l?l?s	137	4.0	8.0
?d?d?s?d?d?s?d?d?d?s?d?d?a?s?l?l?l?l?l?l?l?l?d	137	3.0	23.0
?d?d?s?u?u?u?u?u?u?u?u	137	3.0	11.0
?d?d?d?d?d?l?l?d?s	137	3.0	9.0
?d?u?l?d?d?l?l?l?d	137	3.0	9.0
